file;minutes;volumes;fd_threshold;afni_dof
sub-07_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;75.0
sub-08_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;954;0.4;21.0
sub-08_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;93.0
sub-08_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;27.0
sub-08_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;88.0
sub-09_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;78.0
sub-09_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;93.0
sub-09_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;84.0
sub-09_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;93.0
sub-10_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;954;0.4;37.0
sub-10_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;93.0
sub-10_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;55.0
sub-10_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;92.0
sub-11_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;
sub-11_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;86.0
sub-11_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;
sub-11_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;89.0
sub-12_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;88.0
sub-12_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;93.0
sub-12_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;87.0
sub-12_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;93.0
sub-13_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;954;0.4;94.0
sub-13_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;77.0
sub-13_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;954;0.4;80.0
sub-13_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;63.0
sub-14_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;84.0
sub-14_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;
sub-14_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;16.0
sub-14_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;64.0
sub-15_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;
sub-15_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;78.0
sub-15_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;954;0.4;
sub-15_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;50.0
sub-16_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;59.0
sub-16_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;88.0
sub-16_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;954;0.4;82.0
sub-16_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;79.0
sub-17_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;954;0.4;87.0
sub-17_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;93.0
sub-17_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;954;0.4;86.0
sub-17_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;93.0
sub-18_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;954;0.4;81.0
sub-18_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;84.0
sub-18_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;85.0
sub-18_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;84.0
sub-19_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;
sub-19_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;71.0
sub-19_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;
sub-19_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;89.0
sub-20_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;93.0
sub-20_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;93.0
sub-20_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;93.0
sub-21_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;953;0.4;95.0
sub-21_ses-1_task-SB_setting-preproc_bold.nii.gz;11;220;0.4;95.0
sub-21_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;93.0
sub-21_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;93.0
sub-22_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;954;0.4;13.0
sub-22_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;73.0
sub-22_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;954;0.4;67.0
sub-22_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;86.0
sub-23_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;57.0
sub-23_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;82.0
sub-23_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;49.0
sub-23_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;90.0
sub-24_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;57.0
sub-24_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;90.0
sub-24_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;81.0
sub-25_ses-1_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;60.0
sub-25_ses-1_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;85.0
sub-25_ses-2_task-MB4_setting-preproc_bold.nii.gz;11;955;0.4;23.0
sub-25_ses-2_task-SB_setting-preproc_bold.nii.gz;11;219;0.4;81.0
sub-01_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;53.0
sub-01_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;103.0
sub-01_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;58.0
sub-01_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-02_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-02_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-02_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-02_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-03_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-03_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-03_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-03_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-04_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-04_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-04_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-04_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-05_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-05_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-05_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-05_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-06_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-06_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-06_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;103.0
sub-07_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;95.0
sub-07_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-07_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;95.0
sub-07_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;104.0
sub-08_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1041;1.0;103.0
sub-08_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-08_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-08_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-09_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-09_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-09_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-09_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-10_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1041;1.0;103.0
sub-10_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-10_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-10_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-11_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;102.0
sub-11_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;104.0
sub-11_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;99.0
sub-11_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-12_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-12_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-12_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-12_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-13_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1041;1.0;103.0
sub-13_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-13_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1041;1.0;103.0
sub-13_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;99.0
sub-14_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-14_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;104.0
sub-14_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;99.0
sub-14_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-15_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;63.0
sub-15_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-15_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1041;1.0;66.0
sub-15_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;97.0
sub-16_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-16_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;101.0
sub-16_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1041;1.0;103.0
sub-16_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-17_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1041;1.0;103.0
sub-17_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-17_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1041;1.0;103.0
sub-17_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-18_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1041;1.0;103.0
sub-18_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-18_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-18_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-19_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-19_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;102.0
sub-19_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;101.0
sub-19_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-20_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-20_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-20_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-21_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1040;1.0;103.0
sub-21_ses-1_task-SB_setting-preproc_bold.nii.gz;12;240;1.0;103.0
sub-21_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-21_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-22_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1041;1.0;102.0
sub-22_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-22_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1041;1.0;103.0
sub-22_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-23_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-23_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-23_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;80.0
sub-23_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-24_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;103.0
sub-24_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;105.0
sub-24_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;103.0
sub-25_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;99.0
sub-25_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;102.0
sub-25_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;1.0;101.0
sub-25_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;1.0;104.0
sub-01_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;
sub-01_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;90.0
sub-01_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;
sub-01_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;88.0
sub-02_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;102.0
sub-02_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;104.0
sub-02_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;100.0
sub-02_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;103.0
sub-03_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;92.0
sub-03_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;105.0
sub-03_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;93.0
sub-03_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;105.0
sub-04_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;
sub-04_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;87.0
sub-04_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;27.0
sub-04_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;98.0
sub-05_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;100.0
sub-05_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;101.0
sub-05_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;103.0
sub-05_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;104.0
sub-06_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;70.0
sub-06_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;100.0
sub-06_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;81.0
sub-07_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;36.0
sub-07_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;65.0
sub-07_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;1.0
sub-07_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;86.0
sub-08_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1041;0.4;18.0
sub-08_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;105.0
sub-08_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;27.0
sub-08_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;99.0
sub-09_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;85.0
sub-09_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;105.0
sub-09_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;92.0
sub-09_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;105.0
sub-10_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1041;0.4;45.0
sub-10_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;105.0
sub-10_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;59.0
sub-10_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;104.0
sub-11_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;
sub-11_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;98.0
sub-11_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;
sub-11_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;98.0
sub-12_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;96.0
sub-12_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;105.0
sub-12_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;90.0
sub-12_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;105.0
sub-13_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1041;0.4;101.0
sub-13_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;87.0
sub-13_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1041;0.4;88.0
sub-13_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;72.0
sub-14_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;91.0
sub-14_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;
sub-14_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;19.0
sub-14_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;76.0
sub-15_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;
sub-15_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;89.0
sub-15_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1041;0.4;
sub-15_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;57.0
sub-16_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;64.0
sub-16_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;100.0
sub-16_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1041;0.4;90.0
sub-16_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;91.0
sub-17_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1041;0.4;95.0
sub-17_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;105.0
sub-17_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1041;0.4;92.0
sub-17_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;105.0
sub-18_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1041;0.4;89.0
sub-18_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;94.0
sub-18_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;93.0
sub-18_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;95.0
sub-19_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;5.0
sub-19_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;83.0
sub-19_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;
sub-19_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;101.0
sub-20_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;105.0
sub-20_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;99.0
sub-20_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;105.0
sub-21_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1040;0.4;103.0
sub-21_ses-1_task-SB_setting-preproc_bold.nii.gz;12;240;0.4;103.0
sub-21_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;101.0
sub-21_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;105.0
sub-22_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1041;0.4;4.0
sub-22_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;83.0
sub-22_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1041;0.4;70.0
sub-22_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;98.0
sub-23_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;65.0
sub-23_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;94.0
sub-23_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;22.0
sub-23_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;102.0
sub-24_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;64.0
sub-24_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;102.0
sub-24_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;90.0
sub-25_ses-1_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;45.0
sub-25_ses-1_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;96.0
sub-25_ses-2_task-MB4_setting-preproc_bold.nii.gz;12;1042;0.4;22.0
sub-25_ses-2_task-SB_setting-preproc_bold.nii.gz;12;239;0.4;93.0
sub-01_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;51.0
sub-01_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;105.0
sub-01_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;68.0
sub-01_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-02_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-02_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-02_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-02_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-03_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-03_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-03_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-03_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-04_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-04_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-04_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-04_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-05_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-05_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-05_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-05_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-06_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-06_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-06_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;109.0
sub-07_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;105.0
sub-07_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-07_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;105.0
sub-07_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;110.0
sub-08_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-08_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-08_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-08_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-09_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-09_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-09_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-09_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-10_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-10_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-10_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-10_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-11_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;112.0
sub-11_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;110.0
sub-11_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;109.0
sub-11_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-12_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-12_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-12_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-12_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-13_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-13_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;111.0
sub-13_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-13_ses-2_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;105.0
sub-14_ses-1_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;113.0
sub-14_ses-1_task-SB_setting-preproc_bold.nii.gz;13;256;1.0;110.0
sub-14_ses-2_task-MB4_setting-preproc_bold.nii.gz;13;1122;1.0;109.0
